filename,audio_id,ground_truth,transcript,wer,cer,latency,response,llm_source,llm_mode,llm_enabled
2341_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Fisip,0.222,0.071,23.84,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2341_audio03(1).wav,audio31,,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,11.0,66.0,23.97,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2341_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,23.92,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2341_audio04(1).wav,audio41,,Explain step by step cara apply visa Saudi dengan benar.,10.0,56.0,24.37,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2341_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,23.36,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2341_audio05(1).wav,audio51,,"Ya Akri, Uri Dubuk Flight Ila Jadah Al-Usbu Al-Qadim, Hal Bisa Bantu Ajadah Afdal Skujul Wari Halatan Mubashirwah?",18.0,114.0,30.55,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2341_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya Akri, Uri Dubuk Flight Ila Jadah Al-Usbu Al-Qadim, Hal Bisa Bantu Ajadah Afdal Skujul Wari Halatan Mubashirwah?",1.059,0.748,30.62,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2341_audio06(1).wav,audio61,,uridu orange transpark menjadah ilam adinah dan,7.0,47.0,22.52,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2341_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,uridu orange transpark menjadah ilam adinah dan,1.0,0.526,22.21,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2341_audio07(1).wav,audio71,,"Book flight ke Jedah lalu lanjut ke Madinah, schedule terbaik kapan?",11.0,68.0,23.15,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2341_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan","Book flight ke Jedah lalu lanjut ke Madinah, schedule terbaik kapan?",0.182,0.029,22.64,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2341_audio08(1).wav,audio81,,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,9.0,64.0,22.09,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2341_audio08.wav,audio08,اريد schedule trip dari Jeddah ke Makkah besok pagi,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,1.0,0.98,21.92,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2341_audio09(1).wav,audio91,,How to prepare dokumen umrah dari Indonesia dengan benar?,9.0,57.0,21.68,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2341_audio09.wav,audio09,ممكن book transport dari Makkah ke Madinah untuk besok,How to prepare dokumen umrah dari Indonesia dengan benar?,1.0,0.796,22.33,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2341_audio10(1).wav,audio101,,"Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?",10.0,63.0,23.13,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2341_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam,"Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?",1.111,0.87,22.73,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2342_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book flight ke Jedah minggu depan, bisa bantu schedule",0.182,0.031,22.51,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2342_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit.,0.222,0.071,22.93,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2342_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,22.57,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2342_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,22.98,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2342_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku uridu buku kursi, ilah jaddah ul-usbu'an kodim, hal bisa bantu ajida afdol skedul wari hlatan mubashirah?",0.941,0.74,27.52,"Baik, saya dapat membantu Anda mengatur jadwal dan pertemuan langsung. Mohon sampaikan detail preferensi Anda.",gemini,normalize,True
2342_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uridu Range Transport dari Jeddah ke Madinah Hoden,0.75,0.439,22.57,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2342_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam,Apa perbedaan umrah dan hajj secara detail dalam Islam?,0.111,0.019,22.25,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2342_audio11.wav,audio11,Kenapa fasting di رمضان itu wajib bagi Muslim,Kenapa fasting di Ramadan itu wajib bagi Muslim?,0.25,0.178,21.87,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2342_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare Dokumen Om Roh dari Indonesia dengan benar,0.333,0.089,21.72,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2342_audio19.wav,audio19,احيانا saya bingung mulai dari mana untuk umrah,"Ah, iya nan saya bingung mulai dari mana untuk umrah.",0.5,0.255,20.22,Memulai persiapan umrah memang bisa membingungkan. Anda dapat memulai dengan menentukan tanggal keberangkatan dan mencari agen perjalanan terpercaya.,gemini,normalize,True
2343_audio1.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book fly ke Jedah minggu depan, bisa bantu schedule.",0.273,0.094,22.7,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2343_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,0.111,0.016,21.86,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2343_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare dokumen umrah dari Indonesia dengan benar?,0.111,0.018,22.43,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2343_audio16.wav,audio16,Guide aku cara pilih hotel di Makkah dekat Haram dengan budget terbatas,Guide aku cara pilih hotel di Merkah dekat haram dengan budget terbatas.,0.25,0.056,22.55,Aku bisa bantu rekomendasikan hotel dekat Haram sesuai budget.,fallback,normalize,True
2343_audio18.wav,audio18,"I feel overwhelmed dengan persiapan umrah, ada tips sederhana?",I will upper hand dengan persiapan umrah. Ada tips sederhana.,0.667,0.226,22.46,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2343_audio2.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit.,0.222,0.071,22.72,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2343_audio3.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arise transport dari Jeddah ke Bandina tomorrow?,0.273,0.121,22.91,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2343_audio4.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,21.78,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2343_audio5.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, Akhi, Uri Dubuk Flight ilajedah Usbong Al Qadim hal bisa bantu Ajidah Afdal schedule wari hilatan musim baru?",0.941,0.695,27.74,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2343_audio6.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uri du arad san spot min jeddah ila madi nah godon,1.375,0.561,22.96,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2344_audio1.m4a.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?,1.222,0.893,23.87,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2344_audio10.m4a.wav,audio104,,Apa perbedaan umrah dan haji secara detail dalam Islam?,9.0,55.0,22.85,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2344_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jedah secara online,0.091,0.015,22.17,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2344_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula?",0.2,0.034,24.22,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2344_audio2.m4a.wav,audio24,,Aku butuh travel umrah simple tapi include Madinah Visit.,9.0,57.0,23.06,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2344_audio20.m4a.wav,audio204,,"Translate ke English, aku mau pergi ke Mekah minggu depan",10.0,57.0,24.27,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2344_audio3.m4a.wav,audio34,,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,11.0,66.0,22.98,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2344_audio4.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar,0.0,0.0,21.61,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2344_audio5.m4a.wav,audio54,,"Ya Aki, uridu book flight ilajdah Al-usbu an kadim Hal bisa bantu ajidah afdal skedul wari latan Mubashirah?",18.0,108.0,29.93,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2344_audio6.m4a.wav,audio64,,uridu range transport Minjidah Ila Madinah Gwadan,7.0,49.0,22.69,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2345_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?,0.182,0.031,23.3,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2345_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi untuk Madinah Visit,0.333,0.143,23.09,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2345_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah to Muro?,0.273,0.076,23.65,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2345_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,21.97,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2345_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, akhi, uridu bukti ilajedah al-usbu' al-qadim. Hal bisa bantu ajida afdol skejul wari hletan mubashiroh?",0.941,0.74,29.94,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2345_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uri du arrange transport minjid dah ila Madinah Wodan,0.75,0.439,22.71,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2345_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan","Book flight ke Jeddah, lalu lanjut ke Madinah. Skejul terbaik kapan?",0.364,0.118,24.31,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2345_audio08.wav,audio08,اريد schedule trip dari Jeddah ke Makkah besok pagi,Apa perbedaan umrah dan haji secara detail dalam Islam?,1.0,0.824,22.25,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2345_audio09.wav,audio09,ممكن book transport dari Makkah ke Madinah untuk besok,Kenapa fasting di Ramadhan itu wajib bagi muslim?,1.0,0.796,23.57,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2345_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,1.0,0.963,22.31,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2345_audio11.wav,audio11,Kenapa fasting di رمضان itu wajib bagi Muslim,Jelaskan step by step cara booking flight ke Jeddah secara online.,1.375,1.133,23.29,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2345_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,How to prepare dokumen umrah dari Indonesia dengan benar?,0.778,0.571,21.84,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2345_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Tolong buat checklist persiapan umroh termasuk barang wajib dibawa.,1.0,0.877,23.43,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2345_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,"Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula?",1.111,0.911,22.8,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2345_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,"Ah ya Anan, saya bingung mulai dari mana untuk umrah.",1.111,0.773,22.73,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2347_audio1.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book fly ke Jedah minggu depan, bisa bantu schedule",0.273,0.094,22.85,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2347_audio11.wav,audio11,Kenapa fasting di رمضان itu wajib bagi Muslim,Kenapa fasting di Ramadan itu wajib bagi muslim?,0.25,0.2,21.88,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2347_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare Rokumen Umrah dari Indonesia dengan benar,0.222,0.036,21.91,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2347_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah enggak untuk pemula.",0.3,0.085,22.47,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2347_audio2.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit.,0.222,0.071,22.85,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2347_audio3.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,22.61,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2347_audio4.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,22.23,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2347_audio5.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya ahi, uridu book flight ilajedah al-usbu al-kadhim. Hal bisa bantu ajida afdal schedule wari hlatan mubashiroh?",0.765,0.649,28.44,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2347_audio6.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,"Uridu Range Transport Min Jeddah Ila Madinah, Godan",0.875,0.456,23.05,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2347_audio7.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan","Book flight ke Jedah, lalu lanjut ke Madinah, schedule terbaik kapan.",0.182,0.044,23.96,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2348_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau buk flight ke Jeddah, minggu depan bisa bantu schedule",0.364,0.078,22.99,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2348_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit,0.222,0.054,22.87,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2348_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,22.29,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2348_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,21.69,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2348_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya Aki uridu buk flight ilajirdah, el usbu al qadim. Hau bisa bantu ajidah afdal skajul wari hellatan mubashirah.",0.941,0.733,112.3,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2348_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uridu Range Transport Menjeda ilamadina Hauden,1.0,0.579,23.1,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2348_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",Book flight ke Jeddah lalu lanjut ke Madinah. Skejul terbaik kapan?,0.273,0.103,24.24,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2348_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,0.111,0.016,22.84,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2348_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jeddah secara online.,0.091,0.015,22.22,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2348_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare dokumen umrah dari Indonesia dengan benar,0.0,0.0,22.08,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2351_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?,0.182,0.031,23.06,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2351_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh tranceful umrah simple tapi include Madina Visit,0.333,0.107,21.43,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2351_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,23.11,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2351_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,21.41,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2351_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya Akhi, ulidu book flight ilajad dah al usbu al qodim. Hal bisa bantu ajidah afdol schedule wari helatan mubah syurah.",0.941,0.672,28.88,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2351_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,"Uri do, Aranj transport Menjeta ila Madinah Khvida",0.875,0.544,104.62,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2351_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",Buk flight ke Jeddah lalu lanjut ke Madinah. Skedul terbaik kapan?,0.364,0.118,24.07,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2351_audio11.wav,audio11,Kenapa fasting di رمضان itu wajib bagi Muslim,Kenapa fasting di Ramadan itu wajib bagi muslim?,0.25,0.2,22.03,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2351_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare dokumen umrah dari Indonesia dengan benar,0.0,0.0,21.36,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2351_audio16.wav,audio16,Guide aku cara pilih hotel di Makkah dekat Haram dengan budget terbatas,"Guide aku cara pilih hotel di Makkah, dekat haram dengan budget terbatas.",0.25,0.042,23.87,Aku bisa bantu rekomendasikan hotel dekat Haram sesuai budget.,fallback,normalize,True
2355_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book fly ke Jedah minggu depan, bisa bantu schedule",0.273,0.094,23.71,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2355_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simple tapi include Madinah Visit,0.111,0.018,21.57,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2355_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,22.37,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2355_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,21.92,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2355_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Iya, aku rindu buku terbang jika jadah al-usbu al-qadim bisa membantu Ajidah Afdal schedule wari latan Mubassirah?",0.941,0.763,28.6,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2355_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,"Uridu Rains Transport Menjadah Ila Madinah, Gadan",1.0,0.579,22.94,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2355_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan","Book flight ke Jeddah lalu lanjut ke Madinah, skedul terbaik kapan?",0.182,0.059,24.59,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2355_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam,Apa perbedaan umrah dan haji secara detail dalam Islam?,0.222,0.037,22.68,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2355_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jedah secara online,0.091,0.015,22.5,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2355_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?",0.3,0.068,22.48,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2356_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?",0.091,0.016,23.64,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2356_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit.,0.222,0.071,22.51,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2356_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,22.07,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2356_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,22.77,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
